date,price,total_volume,market_cap,coin_name
2018-06-30,0.5837142767907266,134396.84812856026,0.0,quant-network
2018-07-01,0.5298752416736351,29378.96702279603,0.0,quant-network
2018-07-02,0.4352495979314299,49583.65515516255,0.0,quant-network
2018-07-03,0.5126516387247951,15285.594292735435,0.0,quant-network
2018-07-04,0.4960771541612122,27300.23190375915,0.0,quant-network
2018-07-05,0.5216686254016347,11981.571687770936,0.0,quant-network
2018-07-06,0.5052801420764931,16298.218675718475,22973572.21979191,quant-network
2018-07-07,0.46673009896916534,8359.531015493738,21220817.40983104,quant-network
2018-07-08,0.48280817326719144,4632.863863523916,21951839.213939395,quant-network
2018-07-09,0.4664782708971822,15285.357427565912,21209367.54288218,quant-network
2018-07-10,0.5111463475198506,14047.545426900886,23240290.982685044,quant-network
2018-07-11,0.44673119199358224,24201.939188303983,20311527.106372204,quant-network
2018-07-12,0.43185042708655547,10546.04705041016,19634943.36834442,quant-network
2018-07-13,0.420611348459013,7759.247898820263,0.0,quant-network
2018-07-14,0.43188195490777,4359.8010630435065,0.0,quant-network
2018-07-15,0.4590940047099379,3394.9562134402026,0.0,quant-network
2018-07-16,0.4930230546854179,4564.592294822792,0.0,quant-network
2018-07-17,0.5461082922511534,17426.73936456005,0.0,quant-network
2018-07-18,0.6027076864716737,22750.03357160518,0.0,quant-network
2018-07-19,0.5874306929248104,18562.568466220622,0.0,quant-network
2018-07-20,0.5497209864125635,23685.76976551348,0.0,quant-network
2018-07-21,0.5674757907115339,19363.300196625012,0.0,quant-network
2018-07-22,0.5140713069490531,2294.5053317394973,0.0,quant-network
2018-07-23,0.47990680468138236,6467.856123350953,0.0,quant-network
2018-07-24,0.4640036221340483,5462.50307647934,0.0,quant-network
2018-07-25,0.5182377718472994,11477.05170881176,0.0,quant-network
2018-07-26,0.5488018219681893,33760.35687296121,0.0,quant-network
2018-07-27,0.6012183127512459,28651.572591234246,0.0,quant-network
2018-07-28,0.6502277446471774,46453.49025835235,0.0,quant-network
2018-07-29,0.6297130290070918,54932.06215427288,0.0,quant-network
2018-07-30,0.619952539453186,22881.936572219507,0.0,quant-network
2018-07-31,0.6042416932593129,12105.055652862171,0.0,quant-network
2018-08-01,0.5696685906319605,21527.33333487625,0.0,quant-network
2018-08-02,0.6224415193140743,21889.778273220974,0.0,quant-network
2018-08-03,0.5653626621557888,8567.671834206349,0.0,quant-network
2018-08-04,0.6054545991871026,32207.42124515129,0.0,quant-network
2018-08-05,0.567866989715088,4841.552610886846,0.0,quant-network
2018-08-06,0.5637407283159884,8621.464972151813,0.0,quant-network
2018-08-07,0.5532860270180666,5431.523851853651,0.0,quant-network
2018-08-08,0.46963044089156264,5549.822415956019,0.0,quant-network
2018-08-09,0.4236302210099707,3990.7720739401307,0.0,quant-network
2018-08-10,0.3417445340694613,37659.32189240103,0.0,quant-network
2018-08-11,0.25043372381507323,29893.401647389517,0.0,quant-network
2018-08-12,0.26807789656374637,5063.691023284987,0.0,quant-network
2018-08-13,0.24624372181708393,2572.4340367548857,0.0,quant-network
2018-08-14,0.23086649282045218,6590.852822145195,0.0,quant-network
2018-08-15,0.2336118499193427,6491.075570212387,0.0,quant-network
2018-08-16,0.24308515622008509,2491.015956175758,0.0,quant-network
2018-08-17,0.23657404409230992,1196.8577933348463,0.0,quant-network
2018-08-18,0.2900912476016588,8577.992124818844,0.0,quant-network
2018-08-19,0.265185966924102,2410.120441545133,0.0,quant-network
2018-08-20,0.2842144842057377,4329.046774148834,0.0,quant-network
2018-08-21,0.255679739940718,2858.2257100951483,0.0,quant-network
2018-08-22,0.23200854439934143,7958.262762172441,0.0,quant-network
2018-08-23,0.21577333584525085,5027.538530263206,0.0,quant-network
2018-08-24,0.21630730216913474,25990.80981584925,0.0,quant-network
2018-08-25,0.21975403613921615,22579.29142806188,0.0,quant-network
2018-08-26,0.24790806558568562,6545.729935043777,0.0,quant-network
2018-08-27,0.2458346937600883,7339.968797762198,0.0,quant-network
2018-08-28,0.2746161927847376,6518.00869113234,0.0,quant-network
2018-08-29,0.4063251652491397,70051.18559835614,0.0,quant-network
2018-08-30,0.3467016938717776,12073.913580837334,0.0,quant-network
2018-08-31,0.3977221812600021,27650.297439225327,0.0,quant-network
2018-09-01,0.39461124622157145,5942.947548203229,0.0,quant-network
2018-09-02,0.39773063296551925,10338.233070477803,0.0,quant-network
2018-09-03,0.43031222987572415,31275.077888285592,0.0,quant-network
2018-09-04,0.49581014921276895,75421.86581104886,0.0,quant-network
2018-09-05,0.6107893051060113,192078.49838506215,0.0,quant-network
2018-09-06,0.556175473935757,103854.11693484,0.0,quant-network
2018-09-07,0.6464224322389762,179416.38803240348,0.0,quant-network
2018-09-08,0.6603546881154035,102283.05090527903,0.0,quant-network
2018-09-09,0.8003897422437872,152819.19984009018,0.0,quant-network
2018-09-10,0.8024992430601661,192491.15566280315,0.0,quant-network
2018-09-11,0.7766893443417777,102382.53288614248,0.0,quant-network
2018-09-12,0.7414658626919177,89661.18934809968,0.0,quant-network
2018-09-13,0.6948286053407082,80500.67421195471,0.0,quant-network
2018-09-14,0.8721495327405241,93491.56411940278,0.0,quant-network
2018-09-15,0.7975345919976865,85511.68456907268,0.0,quant-network
2018-09-16,0.8729860623329875,26510.069800612495,0.0,quant-network
2018-09-17,0.9245829526149114,87199.80627108143,0.0,quant-network
2018-09-18,1.118198544553951,144989.68139718837,11142019.946934508,quant-network
2018-09-19,1.328770551509124,211031.73263677213,13289743.151943069,quant-network
2018-09-20,1.4107766685510161,192010.8550394595,14057344.16148386,quant-network
