date,price,total_volume,market_cap,coin_name
2021-05-10,461.64888756786746,1261252028.6903558,0.0,internet-computer
2021-05-11,461.64888756786746,1261252028.6903558,0.0,internet-computer
2021-05-12,363.840709210106,2513661601.73589,0.0,internet-computer
2021-05-13,257.15473263629883,1084708284.9464066,0.0,internet-computer
2021-05-14,302.5379850613162,939450039.3606575,0.0,internet-computer
2021-05-15,304.14661850511277,496520874.2023652,0.0,internet-computer
2021-05-16,245.53050652675495,451821573.0260734,0.0,internet-computer
2021-05-17,224.82025971357308,388013617.88951653,0.0,internet-computer
2021-05-18,195.41607901917905,417367971.1788634,0.0,internet-computer
2021-05-19,164.67758924543912,460561762.18840694,0.0,internet-computer
2021-05-20,125.90828759914986,774206729.7652758,0.0,internet-computer
2021-05-21,164.83044445629628,2190024665.000575,0.0,internet-computer
2021-05-22,143.4053030029384,1105989164.4599636,17845405572.33842,internet-computer
2021-05-23,149.16470674229333,407855419.28710574,18537096879.444103,internet-computer
2021-05-24,143.5364591894256,780459515.9295715,17386800143.225193,internet-computer
2021-05-25,147.53001734089509,695770193.958271,18517706292.567257,internet-computer
2021-05-26,133.31723282378263,541133024.2878845,16549090121.7541,internet-computer
2021-05-27,142.4423820897955,544692217.3884505,17609960401.197784,internet-computer
2021-05-28,131.9362008782438,316541424.9493226,16443950549.517513,internet-computer
2021-05-29,115.73287502111134,322119286.91096276,14419734003.580761,internet-computer
2021-05-30,111.04971454449564,205242554.60572568,13845262920.562958,internet-computer
2021-05-31,111.3880326458002,178212875.65487856,13820838525.027658,internet-computer
2021-06-01,114.57873780431262,190736769.24120355,14266572524.778791,internet-computer
2021-06-02,107.61460671582773,158288527.8428607,13422115249.218824,internet-computer
2021-06-03,108.03160190812189,271840980.7011449,13431467337.658375,internet-computer
2021-06-04,122.78283797307495,585866768.9263917,15493137596.694782,internet-computer
2021-06-05,109.30816954515277,446339037.1160203,13785326001.23429,internet-computer
2021-06-06,104.07767574139919,234837582.51465803,13162472593.780806,internet-computer
2021-06-07,104.64506098642653,164465924.4433251,13225839242.910175,internet-computer
2021-06-08,90.44996983660508,238672209.96942416,11361174139.314762,internet-computer
2021-06-09,81.91567973223933,323084022.85799223,10378760569.985611,internet-computer
2021-06-10,81.6851770108435,312732596.64657444,10395852555.205402,internet-computer
2021-06-11,66.49870883177712,443686991.13061744,8601123279.975838,internet-computer
2021-06-12,58.30648696503557,427592916.39856005,7859061727.280729,internet-computer
