date,price,total_volume,market_cap,coin_name
2019-09-18,0.11440315561916242,51190435.93994769,181921868.8926456,hedera-hashgraph
2019-09-19,0.07820936216578471,4343889.00895705,122042999.71579961,hedera-hashgraph
2019-09-20,0.057816042038081085,26900818.2774817,93471509.82404302,hedera-hashgraph
2019-09-21,0.052569976191852934,15858286.671405315,86997867.69222786,hedera-hashgraph
2019-09-22,0.04799052181403463,13092025.652961418,82197489.87433445,hedera-hashgraph
2019-09-23,0.03974469397600902,10537901.511443356,69517033.7414375,hedera-hashgraph
2019-09-24,0.0378187991163208,11326591.125456944,67114068.60201465,hedera-hashgraph
2019-09-25,0.029529729513760115,11941167.765984274,56377440.58075029,hedera-hashgraph
2019-09-26,0.03014218710994275,8920159.193790764,19441751.305037558,hedera-hashgraph
2019-09-27,0.028942805521468867,5182540.970721739,18701589.194600083,hedera-hashgraph
2019-09-28,0.03699490411952716,11947097.85567545,23862367.92990303,hedera-hashgraph
2019-09-29,0.03993609226733013,11221529.124161039,25542872.673248213,hedera-hashgraph
2019-09-30,0.03567410551413672,13674976.964697985,23060906.27947901,hedera-hashgraph
2019-10-01,0.03794365766157802,20867801.366431225,24493870.34086961,hedera-hashgraph
2019-10-02,0.037609178281318226,5643608.633288588,73395606.78132702,hedera-hashgraph
2019-10-03,0.037609178281318226,5643608.633288588,73395606.78132702,hedera-hashgraph
2019-10-04,0.03817185601275415,5450297.808694491,24332545.85295131,hedera-hashgraph
2019-10-05,0.0386801308377213,5624962.663130261,24531330.387781058,hedera-hashgraph
2019-10-06,0.04188266370391801,11887635.411776828,26679335.97620821,hedera-hashgraph
2019-10-07,0.038017316013573915,4223206.935569445,24198772.522648383,hedera-hashgraph
2019-10-08,0.03813629460297406,4891488.448047395,24252607.23102387,hedera-hashgraph
2019-10-09,0.03867485489148758,3913386.309080131,24619379.46072205,hedera-hashgraph
2019-10-10,0.03907831315512046,4652610.458871537,0.0,hedera-hashgraph
2019-10-11,0.03813581871953218,3249050.602357329,24274049.749892708,hedera-hashgraph
2019-10-12,0.035809490885628195,2989456.064439865,22788598.94091064,hedera-hashgraph
2019-10-13,0.03501141951995891,2189144.4469848294,22285320.40945974,hedera-hashgraph
2019-10-14,0.03307690851037947,2449780.267740424,21167879.459191088,hedera-hashgraph
2019-10-15,0.03721801655200903,5511079.714062539,23765408.661552977,hedera-hashgraph
2019-10-16,0.038085700542189016,5766685.4501610445,24404838.626859576,hedera-hashgraph
2019-10-17,0.03734615248790331,5247251.939613227,23643017.38712567,hedera-hashgraph
2019-10-18,0.03527766355358061,3691756.499943716,25038002.732321247,hedera-hashgraph
2019-10-19,0.03389264567326841,3261469.0549417054,24073226.7739702,hedera-hashgraph
2019-10-20,0.03355290121284911,2210655.2935017087,23853814.15846948,hedera-hashgraph
2019-10-21,0.03324834926092926,2199985.798265821,23515393.153852224,hedera-hashgraph
2019-10-22,0.033369049029544316,2529723.1300713276,23777212.507619053,hedera-hashgraph
2019-10-23,0.03161045447145873,3341576.973397691,22486874.52495283,hedera-hashgraph
2019-10-24,0.02803890320667784,4742153.771767817,22573277.068144828,hedera-hashgraph
2019-10-25,0.028799962005148914,3074024.874698936,23388580.242919974,hedera-hashgraph
2019-10-26,0.030693857879365082,5030346.358621036,24666552.383681357,hedera-hashgraph
2019-10-27,0.03079727738429103,4389404.814605432,24682622.588861264,hedera-hashgraph
2019-10-28,0.031680688562673434,2867553.1434227177,25495879.583347116,hedera-hashgraph
2019-10-29,0.03179065891046793,3907690.536098134,25753935.15840184,hedera-hashgraph
2019-10-30,0.03400928772224473,4667984.8727204455,27524030.174453605,hedera-hashgraph
2019-10-31,0.032807704786383694,3008995.487508796,26402875.96605991,hedera-hashgraph
2019-11-01,0.03323129398985461,2901998.012241939,26846745.04662592,hedera-hashgraph
2019-11-02,0.03485430175961846,3084632.44014781,28049929.497804016,hedera-hashgraph
2019-11-03,0.034420350081154225,1928301.2589129955,27688840.564177115,hedera-hashgraph
2019-11-04,0.03683857043893704,4272690.951160766,29595582.353731755,hedera-hashgraph
2019-11-05,0.0363929185769756,6649138.93246646,29288172.44263918,hedera-hashgraph
2019-11-06,0.03620872421103457,2576523.4268634226,29139937.11105309,hedera-hashgraph
2019-11-07,0.034185796387947165,2844160.4831793844,27489639.540962763,hedera-hashgraph
2019-11-08,0.03280850478337551,1862545.2932419612,26403519.784988597,hedera-hashgraph
2019-11-09,0.03289393405333642,2674477.6392879332,26475045.74672625,hedera-hashgraph
2019-11-10,0.036926277633659084,6626390.935962148,29717407.377258353,hedera-hashgraph
2019-11-11,0.03544513121392906,2727611.057123906,28525415.268626116,hedera-hashgraph
2019-11-12,0.03449879473392944,1511065.9935806002,27790997.45879201,hedera-hashgraph
2019-11-13,0.035216118105045664,1348671.8737775888,28264740.420090314,hedera-hashgraph
2019-11-14,0.03504233467921572,2917463.4891661177,28180901.067286685,hedera-hashgraph
2019-11-15,0.03396882821788609,1717787.6459313736,27366616.361839235,hedera-hashgraph
2019-11-16,0.03246541239482738,2165901.769739597,26109494.336314492,hedera-hashgraph
2019-11-17,0.032839537780031444,1147700.45338635,26404336.9350342,hedera-hashgraph
2019-11-18,0.03271924971864734,2115294.0681082387,28471608.852255,hedera-hashgraph
2019-11-19,0.030724601812555964,1538133.2015815475,26783577.805387184,hedera-hashgraph
2019-11-20,0.030320020016240547,1711549.1938324054,26535260.43138929,hedera-hashgraph
2019-11-21,0.02939051012379247,1561251.158784722,25575326.59881244,hedera-hashgraph
