date,price,total_volume,market_cap,coin_name
2022-03-16,46.931835272898546,168980201.96022442,3482853462.415483,axie-infinity
2022-03-17,50.465032818138056,303703612.0980486,3725435762.9641385,axie-infinity
2022-03-18,50.43238910861462,198604561.85145938,3739775004.3389535,axie-infinity
2022-03-19,50.588399183141625,191592889.4020134,3752585747.8814707,axie-infinity
2022-03-20,52.11246160901574,255153162.31934202,4024925904.2650857,axie-infinity
2022-03-21,49.81017005390091,195910719.04749802,3846270664.1972346,axie-infinity
2022-03-22,50.39286676047338,255525295.46465024,3892665118.6902714,axie-infinity
2022-03-23,52.38195839262781,307375970.89419454,4037282486.784863,axie-infinity
2022-03-24,57.86582030958575,462126974.1872733,4475358740.591574,axie-infinity
2022-03-25,69.75186126926529,1468647722.3455791,5404855635.111354,axie-infinity
2022-03-26,71.43698654008695,1253264105.6044714,5531938355.305113,axie-infinity
2022-03-27,66.67072505421206,560145581.3041648,5153412200.430156,axie-infinity
2022-03-28,67.88480022087793,603676606.1666068,5243912602.686343,axie-infinity
2022-03-29,66.8729783889949,718960626.5739703,5180120330.374896,axie-infinity
2022-03-30,64.18719506687317,913645996.6525018,6635370953.298506,axie-infinity
2022-03-31,64.23006435261871,674411574.237191,6588727867.0714035,axie-infinity
2022-04-01,63.476448145126824,567163673.8772445,6480924862.704122,axie-infinity
2022-04-02,66.16939336807093,493374137.75906223,6837245105.209,axie-infinity
2022-04-03,65.34590665084374,1248882749.104841,6742618092.948763,axie-infinity
2022-04-04,66.27169058030162,614808495.096626,5119888419.99023,axie-infinity
2022-04-05,63.916819069194695,465127802.5872047,4939852007.6697,axie-infinity
2022-04-06,61.83675971269933,447422067.68736273,4784549030.533091,axie-infinity
2022-04-07,53.44994626812231,717702583.3281379,4139634528.656936,axie-infinity
2022-04-08,55.01433531416581,461837396.71583086,4258251505.450853,axie-infinity
2022-04-09,50.85366611955705,371222746.43261373,3905023109.39466,axie-infinity
2022-04-10,51.87384908625772,255029106.00437078,4010478282.075078,axie-infinity
2022-04-11,49.39884151621361,289238030.42767555,3831970106.043561,axie-infinity
2022-04-12,45.208374038466,391996460.5511315,3505223971.2034917,axie-infinity
2022-04-13,47.6290436315498,397087199.5255809,3684766592.3184624,axie-infinity
2022-04-14,48.61447460950869,298074021.00446755,3758296705.272467,axie-infinity
2022-04-15,46.90945847922396,341328251.0379578,3635495671.5464706,axie-infinity
2022-04-16,48.06167500977831,376812806.11746573,3724415714.185847,axie-infinity
2022-04-17,47.59781428486264,197241813.0620993,3686734139.490676,axie-infinity
2022-04-18,45.62311130354555,188399378.19399494,3516467094.831211,axie-infinity
2022-04-19,46.2876156207634,321054926.8482861,3572278032.197981,axie-infinity
2022-04-20,47.39783708701065,298364149.94776815,3666041364.252092,axie-infinity
2022-04-21,46.173384471263404,318395337.42013997,3571409551.834123,axie-infinity
2022-04-22,45.099911389492526,327952738.5272322,3478638790.917671,axie-infinity
2022-04-23,46.02534468909781,288168000.92760617,3569478440.989193,axie-infinity
2022-04-24,45.243670623770385,183589660.7251713,3509460027.8425345,axie-infinity
2022-04-25,44.38441473911034,162760427.0039681,3447287697.101263,axie-infinity
2022-04-26,42.992301034724925,340787140.2233551,3324784588.508566,axie-infinity
2022-04-27,38.74312819241313,308610687.4338959,2989549605.8253403,axie-infinity
2022-04-28,38.81223155838852,300695406.3765104,3002272194.740336,axie-infinity
2022-04-29,37.98947285311745,310852601.9860197,2935458569.046254,axie-infinity
2022-04-30,34.27865914518115,368400348.7097165,2661789785.3380723,axie-infinity
2022-05-01,29.212258101792425,359911312.037234,2244126942.198116,axie-infinity
2022-05-02,31.87664042964732,441751886.20359474,2489568146.76884,axie-infinity
2022-05-03,30.28759837458454,255201108.54021484,2349504686.9138865,axie-infinity
2022-05-04,29.153146184054354,262608325.42200655,2263125757.5091367,axie-infinity
2022-05-05,33.32470160778305,417941962.47603315,2595058531.6043496,axie-infinity
2022-05-06,29.099972888016325,473488626.2769957,2256675335.609877,axie-infinity
2022-05-07,28.558116593193382,284976492.1100098,2219496179.84131,axie-infinity
2022-05-08,28.83600147628865,226790588.8365514,2246452107.650932,axie-infinity
2022-05-09,30.269692831319016,533568043.783868,2367978269.6554403,axie-infinity
2022-05-10,25.57467300972672,631532809.750764,2029135833.9099972,axie-infinity
2022-05-11,24.438745427360093,567463206.8458495,1917219038.446005,axie-infinity
2022-05-12,19.178506142458907,731576582.4513817,1525422937.3110425,axie-infinity
2022-05-13,19.685200459534194,784740331.3356063,1557252817.9479272,axie-infinity
2022-05-14,20.516808098316545,544276626.579418,1611526483.529077,axie-infinity
2022-05-15,21.420702475054885,415687335.50081307,1675054120.142324,axie-infinity
2022-05-16,23.07525774163584,451819734.42966264,1812151257.0422897,axie-infinity
2022-05-17,19.86630773386999,392373680.14623016,1561527560.6948836,axie-infinity
2022-05-18,21.553179542767264,281783096.5621004,1703697888.87165,axie-infinity
2022-05-19,21.6463051530703,506369944.78977937,1706173130.748834,axie-infinity
2022-05-20,21.86174157511892,362853011.6151761,1750144104.527202,axie-infinity
2022-05-21,20.861331432756643,194873059.53581217,1667213571.8053248,axie-infinity
2022-05-22,21.107106306492195,133237031.5888322,1686143948.744773,axie-infinity
