date,price,total_volume,market_cap,coin_name
2018-01-24 00:00:00.000,0.2168872957598479,15022702.945103962,121958048.40115087,theta-token
2018-01-25 00:00:00.000,0.29396893827576187,19200625.506945137,165301881.2239141,theta-token
2018-01-26 00:00:00.000,0.2956980337018605,15105722.269054871,166274170.09370494,theta-token
2018-01-27 00:00:00.000,0.26127898251737536,10818759.370865688,146919969.122307,theta-token
2018-01-28 00:00:00.000,0.2956698509161049,11395804.234571353,166258322.6115497,theta-token
2018-01-29 00:00:00.000,0.27909208496396753,203048691.40884966,156936467.33510056,theta-token
2018-01-30 00:05:24.318,0.2742017114277758,204212161.27798492,154186557.93936086,theta-token
2018-01-31 00:00:00.000,0.21506550032981536,17008641.718526516,120933633.32670172,theta-token
2018-02-01 00:00:00.000,0.21633531252097085,22295173.49116987,121647662.31639776,theta-token
2018-02-02 00:00:00.000,0.19040649113284197,29350537.15778975,107067608.45589112,theta-token
2018-02-03 00:00:00.000,0.17077457450758315,14198235.225873038,96028371.55820869,theta-token
2018-02-04 00:00:00.000,0.18783784473729848,22316354.942451812,105623231.08774869,theta-token
2018-02-05 00:00:00.000,0.15460005468653382,17770973.322493624,86933265.89842345,theta-token
2018-02-06 00:00:00.000,0.11699431271885632,11780650.291192602,65898767.15725867,theta-token
2018-02-07 00:00:00.000,0.13517033145062113,14810252.179922014,76136677.00445665,theta-token
2018-02-08 00:05:21.832,0.12130235690816864,14823561.716330905,68325336.40098667,theta-token
2018-02-09 00:00:00.000,0.13052847734120568,14797506.342275003,73522084.41422187,theta-token
2018-02-10 00:00:00.000,0.14117889621368573,16661497.753030086,79521089.4692062,theta-token
2018-02-11 00:00:00.000,0.13154294927745047,8730766.93082634,74093500.65113606,theta-token
2018-02-12 00:00:00.000,0.11756985485948548,8257366.874203062,66222949.73189076,theta-token
2018-02-13 00:00:00.000,0.11639086001500502,8415445.67744985,65558863.547438964,theta-token
2018-02-14 00:00:00.000,0.1146525060349095,6404286.870100969,64579710.10391652,theta-token
2018-02-15 00:00:00.000,0.1284833447231429,8624559.664265843,72370133.39137773,theta-token
2018-02-16 00:00:00.000,0.14466577122384408,15826678.734027214,84328074.43487903,theta-token
2018-02-17 00:00:00.000,0.13967802333196067,10039250.736866279,81420633.56665637,theta-token
2018-02-18 00:00:00.000,0.1688509258816479,17082576.041831482,98426001.71199979,theta-token
2018-02-19 00:00:00.000,0.1653953373999487,15251649.298995713,96411681.94419411,theta-token
2018-02-20 00:00:00.000,0.16958219738464178,9935515.876761321,98852271.98460738,theta-token
2018-02-21 00:00:00.000,0.15107808613476462,9528733.941186404,88065919.01645112,theta-token
2018-02-22 00:00:00.000,0.13097363129646583,7806281.818777155,76346699.26091236,theta-token
2018-02-23 00:00:00.000,0.13438251154924177,8114935.289175485,78333792.02835685,theta-token
2018-02-24 00:00:00.000,0.13235396167938826,7738063.5614114,77151316.70629065,theta-token
2018-02-25 00:00:00.000,0.12798323938594675,6953247.845687871,74603550.2804288,theta-token
2018-02-26 00:00:00.000,0.1187952859059071,6107569.238731884,69247739.99846429,theta-token
2018-02-27 00:00:00.000,0.12736630593733417,8123895.178549332,74243929.55372995,theta-token
2018-02-28 00:00:00.000,0.14866010148247663,9903743.84266955,86656435.70871668,theta-token
2018-03-01 00:00:00.000,0.1454162471748463,13748988.106036142,84765539.29835236,theta-token
2018-03-02 00:00:00.000,0.2050931762226897,42345139.3883416,119552209.78866994,theta-token
2018-03-03 00:00:00.000,0.19762668566852346,32221225.70853667,115199868.76223043,theta-token
2018-03-04 00:00:00.000,0.23051270313276473,32686165.234856594,134369673.09901595,theta-token
2018-03-05 00:00:00.000,0.22105138396907378,29132064.082012616,128854513.43174855,theta-token
2018-03-06 00:00:00.000,0.2154594717148963,23887988.645165183,125594895.148762,theta-token
2018-03-07 00:00:00.000,0.19965484542084486,19744882.568625,117413766.60697356,theta-token
2018-03-08 00:00:00.000,0.1696293509571897,15648193.906668298,99756261.76764189,theta-token
2018-03-09 00:00:00.000,0.1448565013111639,13778269.476281876,85187751.89553216,theta-token
2018-03-10 00:00:00.000,0.16883868370591665,18656631.97292844,99291283.21974306,theta-token
2018-03-11 00:00:00.000,0.16625064691710795,27266148.5842077,97769300.88642713,theta-token
2018-03-12 00:00:00.000,0.1852176597906587,22885534.98269323,108923492.60199691,theta-token
2018-03-13 00:00:00.000,0.16780877195553615,18797581.402464125,98685608.87394865,theta-token
2018-03-14 00:00:00.000,0.16428085536310236,8096767.865541337,96610898.51808545,theta-token
2018-03-15 00:00:00.000,0.14879132924546495,9387629.144609693,87501760.19191377,theta-token
2018-03-16 00:00:00.000,0.14936709117166805,9356673.559181439,87840356.4142188,theta-token
2018-03-17 00:00:00.000,0.1514296034091191,8466199.5479686,89053286.3081147,theta-token
2018-03-18 00:00:00.000,0.14385336371652271,7208350.424275737,84597822.99516606,theta-token
2018-03-19 00:00:00.000,0.1404307731149683,9479567.27653494,82585053.14109582,theta-token
2018-03-20 00:00:00.000,0.1487839527438199,9323238.173355939,87497422.19129725,theta-token
2018-03-21 00:00:00.000,0.1553685072335687,10393512.09199012,91369691.56918608,theta-token
2018-03-22 00:00:00.000,0.15517794266735618,9588092.151652126,91257623.64790086,theta-token
2018-03-23 00:00:00.000,0.1486613830184655,9365819.9991179,87425340.9297806,theta-token
2018-03-24 00:00:00.000,0.15138331327307933,10418978.105438357,89026063.83215763,theta-token
2018-03-25 00:00:00.000,0.1460377301013398,8502222.634184698,85882413.33080465,theta-token
